Station Code,Zip Code,City,State,Latitude,Longitude
USC00453546,99326,Connell,WA,46.7225,-118.6525
USC00453730,98852,Stehekin,WA,48.1989,-120.7736
USC00453826,98550,Hoquiam,WA,47.2336,-123.9897
USC00453883,99323,Burbank,WA,46.2447,-118.8786
USC00453915,98501,Olympia,WA,46.9847,-122.8311
USC00454077,99301,Pasco,WA,46.5833,-118.6
USC00454084,98674,Woodland,WA,46.0164,-122.7325
USC00454154,99336,Kennewick,WA,46.2111,-119.1011
USC00454169,98032,Kent,WA,47.4172,-122.2433
USC00454338,99143,Lacrosse,WA,46.8167,-117.8831
USC00454446,98826,Leavenworth,WA,47.8375,-120.7978
USC00454486,98038,Maple Valley,WA,47.3767,-121.9614
USC00454572,98826,Leavenworth,WA,47.5586,-120.675
USC00454679,97862,Milton Freewater,WA,46.0022,-118.5658
USC00454748,98631,Long Beach,WA,46.3675,-124.0378
USC00454764,98321,Buckley,WA,46.7492,-121.812
USC00454769,98632,Longview,WA,46.1506,-122.9164
USC00455086,98541,Elma,WA,47.1456,-123.4006
USC00455110,98585,Silver Creek,WA,46.5044,-122.5939
USC00455133,98833,Mazama,WA,48.5933,-120.4053
USC00455224,98374,Puyallup,WA,47.1358,-122.2558
USC00455231,97882,Umatilla,WA,45.9406,-119.2978
USC00455305,98674,Woodland,WA,45.9547,-122.5639
USC00455326,98834,Methow,WA,48.1075,-120.0078
USC00455387,99362,Walla Walla,WA,46.0756,-118.2742
USC00455525,98272,Monroe,WA,47.8453,-121.9944
USC00455659,98650,Trout Lake,WA,45.9997,-121.5403
USC00455678,98273,Mount Vernon,WA,48.4403,-122.3867
USC00455688,98936,Moxee,WA,46.5053,-120.1678
USC00455704,98321,Buckley,WA,47.1414,-121.9356
USC00455774,98638,Naselle,WA,46.3725,-123.7531
USC00455840,98267,Marblemount,WA,48.6758,-121.2419
USC00455844,99156,Newport,WA,48.1842,-117.0475
USC00455946,99141,Kettle Falls,WA,48.8742,-117.8667
USC00456011,98568,Oakville,WA,46.8333,-123.2333
USC00456039,99159,Odessa,WA,47.3328,-118.6944
USC00456096,98279,Olga,WA,48.6117,-122.8064
USC00456215,99344,Othello,WA,46.7886,-119.0461
USC00456262,98361,Packwood,WA,46.6092,-121.6744
USC00456295,98051,Ravensdale,WA,47.3058,-121.8514
USC00456534,98826,Leavenworth,WA,47.785,-120.6456
USC00456610,99347,Pomeroy,WA,46.4672,-117.5883
USC00456624,98362,Port Angeles,WA,48.1139,-123.4317
USC00456678,98368,Port Townsend,WA,48.1161,-122.7586
USC00456747,98936,Moxee,WA,46.6464,-119.9064
USC00456768,99350,Prosser,WA,46.2014,-119.7581
USC00456789,99163,Pullman,WA,46.7603,-117.1861
USC00456803,98371,Puyallup,WA,47.2,-122.3333
USC00456846,98376,Quilcene,WA,47.8092,-122.9136
USC00456880,98848,Quincy,WA,47.2156,-119.8478
USC00456896,98361,Packwood,WA,46.7322,-121.5728
USC00456898,98321,Buckley,WA,46.7858,-121.7425
USC00456909,98377,Randle,WA,46.5331,-121.9328
USC00456914,98577,Raymond,WA,46.6533,-123.73
USC00456974,99166,Republic,WA,48.6469,-118.7314
USC00457015,99354,Richland,WA,46.3119,-119.2633
USC00457059,99169,Ritzville,WA,47.1178,-118.3722
USC00457180,99170,Rosalia,WA,47.2325,-117.3625
USC00457185,72,National Forest/Park,WA,48.7272,-121.0722
USC00457267,99171,Saint John,WA,47.0933,-117.5878
USC00457319,98305,Beaver,WA,48.0667,-124.1167
USC00457342,98620,Goldendale,WA,45.9481,-120.6669
USC00457507,98284,Sedro Woolley,WA,48.4958,-122.2355
USC00457522,98901,Yakima,WA,46.6722,-120.4994
USC00457544,98382,Sequim,WA,48.085,-123.0639
USC00457584,98584,Shelton,WA,47.2,-123.1
USC00457657,98252,Granite Falls,WA,48.0667,-121.5667
USC00457696,98671,Washougal,WA,45.6228,-122.2175
USC00457727,99349,Mattawa,WA,46.8367,-119.6633
USC00457773,98024,Fall City,WA,47.5414,-121.8361
USC00457941,99022,Medical Lake,WA,47.6811,-117.6267
USC00458034,98251,Gold Bar,WA,47.8664,-121.7175
USC00458059,98852,Stehekin,WA,48.3508,-120.7264
USC00458207,98944,Sunnyside,WA,46.3236,-120.0103
USC00458278,98404,Tacoma,WA,47.2472,-122.4122
USC00458508,98019,Duvall,WA,47.7,-121.6908
USC00458520,98855,Tonasket,WA,48.7806,-119.4242
USC00458715,98237,Concrete,WA,48.6525,-121.6931
USC00458773,98665,Vancouver,WA,45.6778,-122.6511
USC00458959,98951,Wapato,WA,46.4353,-120.4203
USC00459012,98858,Waterville,WA,47.6497,-120.08
USC00459021,98329,Gig Harbor,WA,47.3725,-122.7028
USC00459058,99040,Wellpinit,WA,47.8964,-117.9933
USC00459074,98801,Wenatchee,WA,47.4289,-120.31
USC00459079,98801,Wenatchee,WA,47.4333,-120.35
USC00459200,99362,Walla Walla,WA,46.0436,-118.4628
USC00459238,99185,Wilbur,WA,47.7567,-118.6775
USC00459376,98862,Winthrop,WA,48.4742,-120.1886
USC00459455,98903,Yakima,WA,46.5742,-120.6008
USC00459463,98902,Yakima,WA,46.5897,-120.5414
USC00460094,26537,Kingwood,WV,39.4789,-79.6275
USC00460102,24910,Alderson,WV,37.7272,-80.6592
USC00460202,25812,Ansted,WV,38.1211,-81.1178
USC00460355,24712,Athens,WV,37.4225,-81.0256
USC00460509,24915,Arbovale,WV,38.5311,-79.7714
USC00460527,21550,Oakland,WV,39.2728,-79.3683
USC00460580,25801,Beckley,WV,37.7647,-81.1939
USC00460633,26250,Belington,WV,39.0231,-79.9331
USC00460925,24701,Bluefield,WV,37.2556,-81.2264
USC00460939,25951,Hinton,WV,37.6411,-80.8831
USC00461075,25506,Branchland,WV,38.2347,-82.2033
USC00461215,24954,Marlinton,WV,38.1872,-80.1336
USC00461220,26201,Buckhannon,WV,38.9803,-80.22
USC00461282,26335,Burnsville,WV,38.845,-80.6203
USC00461290,26562,Burton,WV,39.6464,-80.4064
USC00461324,25422,Great Cacapon,WV,39.5064,-78.3158
USC00461330,26337,Cairo,WV,39.2047,-81.1572
USC00461363,26205,Craigsville,WV,38.3567,-80.6294
USC00461393,26260,Davis,WV,39.05,-79.4167
USC00461397,26260,Davis,WV,39.0536,-79.4483
USC00461579,25314,Charleston,WV,38.3139,-81.7186
USC00461677,26301,Clarksburg,WV,39.2683,-80.3522
USC00461696,25043,Clay,WV,38.4597,-81.085
USC00461723,25045,Clendenin,WV,38.4933,-81.3483
USC00461900,26508,Morgantown,WV,39.6772,-79.7719
USC00462054,26141,Creston,WV,38.9628,-81.2728
USC00462151,26253,Beverly,WV,38.7825,-79.8911
USC00462211,26260,Davis,WV,39.0981,-79.4322
USC00462462,25062,Dry Creek,WV,37.86,-81.4631
USC00462522,25699,Wilsondale,WV,37.9497,-82.4047
USC00462697,26143,Elizabeth,WV,39.0614,-81.4022
USC00462709,24868,Northfork,WV,37.3872,-81.4053
USC00462920,26554,Fairmont,WV,39.4667,-80.1333
USC00463072,25841,Flat Top,WV,37.5894,-81.0925
USC00463215,26807,Franklin,WV,38.6756,-79.3092
USC00463251,24954,Marlinton,WV,38.2894,-79.8186
USC00463361,26624,Gassaway,WV,38.665,-80.7672
USC00463464,26268,Glady,WV,38.8072,-79.7172
USC00463544,26351,Glenville,WV,38.9339,-80.8325
USC00463648,25261,Millstone,WV,38.91,-81.0844
USC00463798,26222,Hacker Valley,WV,38.6197,-80.3822
USC00463846,25523,Hamlin,WV,38.2794,-82.1114
USC00463940,26362,Harrisville,WV,39.2189,-81.0486
USC00464200,25502,Apple Grove,WV,38.6844,-82.1836
USC00464397,25530,Kenova,WV,38.4014,-82.5267
USC00464408,24844,Iaeger,WV,37.4503,-81.8236
USC00464763,25430,Kearneysville,WV,39.3833,-77.8833
USC00464840,26726,Keyser,WV,39.4206,-79.005
USC00464956,24870,Oceana,WV,37.7333,-81.5833
USC00464971,26273,Huttonsville,WV,38.6311,-80.0856
USC00465002,15451,Lake Lynn,WV,39.72,-79.8561
USC00465224,24901,Lewisburg,WV,37.8564,-80.4042
USC00465353,25508,Chapmanville,WV,37.8717,-81.9947
USC00465365,25039,Cedar Grove,WV,38.1947,-81.3706
USC00465453,26810,Lost City,WV,38.9453,-78.7981
USC00465563,25053,Danville,WV,38.1025,-81.8464
USC00465600,25632,Lyburn,WV,37.7447,-81.8872
USC00465626,26582,Mannington,WV,39.5436,-80.4647
USC00465672,24954,Marlinton,WV,38.2175,-80.0914
USC00465706,25401,Martinsburg,WV,39.4658,-77.9669
USC00465739,26810,Lost City,WV,38.8722,-78.8617
USC00465875,25958,Charmco,WV,37.99,-80.6803
USC00465963,26149,Middlebourne,WV,39.4953,-80.9047
USC00466163,26836,Moorefield,WV,39.0461,-78.9664
USC00466212,26501,Morgantown,WV,39.6167,-79.9667
USC00466248,26041,Moundsville,WV,39.9056,-80.755
USC00466284,26679,Mount Nebo,WV,38.1878,-80.8483
USC00466325,25928,Stephenson,WV,37.5794,-81.3264
USC00466442,26047,New Cumberland,WV,40.5261,-80.6275
USC00466591,25901,Oak Hill,WV,37.9714,-81.1508
USC00466600,24818,Brenton,WV,37.6761,-81.6214
USC00466867,26269,Hambleton,WV,39.1031,-79.6658
USC00466900,24620,Hurley,WV,37.3453,-81.9081
USC00466912,25702,Huntington,WV,38.4197,-82.2986
USC00466952,26847,Petersburg,WV,38.9989,-79.1361
USC00466982,26416,Philippi,WV,39.1461,-80.0411
USC00466989,26224,Helvetia,WV,38.6789,-80.1958
USC00467018,26003,Wheeling,WV,40.1478,-80.7014
USC00467029,24874,Pineville,WV,37.5742,-81.5356
USC00467207,24739,Princeton,WV,37.3842,-81.0822
USC00467287,25253,Letart,WV,38.9189,-81.9114
USC00467372,25621,Gilbert,WV,37.5972,-81.8203
USC00467455,24966,Renick,WV,37.9914,-80.3644
USC00467513,26261,Richwood,WV,38.2061,-80.5206
USC00467552,25271,Ripley,WV,38.8172,-81.7119
USC00467649,26234,Rock Cave,WV,38.8561,-80.3075
USC00467730,26757,Romney,WV,39.3389,-78.7728
USC00467743,26636,Rosedale,WV,38.7778,-80.9636
USC00467785,26425,Rowlesburg,WV,39.3419,-79.67
USC00467918,25252,Le Roy,WV,38.9817,-81.5658
USC00468051,24927,Cass,WV,38.3333,-79.925
USC00468308,26291,Slatyfork,WV,38.3989,-79.995
USC00468351,25187,Southside,WV,38.7506,-81.9808
USC00468384,25276,Spencer,WV,38.8008,-81.3583
USC00468522,26452,Weston,WV,39.0044,-80.4744
USC00468589,26815,Sugar Grove,WV,38.57,-79.2758
USC00468614,26675,Keslers Cross Lanes,WV,38.22,-80.8939
USC00468662,26601,Sutton,WV,38.6611,-80.6969
USC00468777,26764,Terra Alta,WV,39.4467,-79.5469
USC00468807,26292,Thomas,WV,39.15,-79.5
USC00468986,26354,Grafton,WV,39.3136,-80.0297
USC00469011,24983,Union,WV,37.5436,-80.5336
USC00469049,26866,Upper Tract,WV,38.7833,-79.2833
USC00469086,26294,Valley Head,WV,38.5453,-80.0369
USC00469281,26851,Wardensville,WV,39.1139,-78.5811
USC00469333,26288,Webster Springs,WV,38.4739,-80.4086
USC00469336,26288,Webster Springs,WV,38.5358,-80.4169
USC00469436,26452,Weston,WV,39.0439,-80.4725
USC00469458,26456,West Union,WV,39.2911,-80.7694
USC00469482,26003,Wheeling,WV,40.0567,-80.7283
USC00469522,24986,White Sulphur Springs,WV,37.7889,-80.3083
USC00469527,25193,Sylvester,WV,37.9875,-81.5428
USC00469610,25661,Williamson,WV,37.6731,-82.2761
USC00469683,25168,Red House,WV,38.5278,-81.9153
USC00470045,53546,Janesville,WI,42.6475,-89.0644
USC00470080,53002,Allenton,WI,43.4231,-88.3522
USC00470124,54610,Alma,WI,44.3272,-91.9194
USC00470175,54001,Amery,WI,45.3011,-92.3631
USC00470239,54409,Antigo,WI,45.1603,-89.1128
USC00470265,54914,Appleton,WI,44.2769,-88.4378
USC00470273,53713,Madison,WI,43.0411,-89.4286
USC00470287,53504,Argyle,WI,42.7006,-89.8672
USC00470308,53532,De Forest,WI,43.3008,-89.3269
USC00470347,54806,Ashland,WI,46.5522,-90.9161
USC00470349,54806,Ashland,WI,46.5831,-90.9678
USC00470382,54722,Augusta,WI,44.6825,-91.1358
USC00470456,54413,Babcock,WI,44.3078,-90.1314
USC00470486,54002,Baldwin,WI,44.9633,-92.3906
USC00470516,53913,Baraboo,WI,43.4583,-89.7269
USC00470603,54814,Bayfield,WI,46.8833,-90.8167
USC00470645,53916,Beaver Dam,WI,43.4447,-88.8478
USC00470696,53511,Beloit,WI,42.5039,-89.0311
USC00470742,54923,Berlin,WI,43.99,-88.9411
USC00470773,54526,Glen Flora,WI,45.5556,-90.9592
USC00470855,54615,Black River Falls,WI,44.2903,-90.8539
USC00470882,54616,Blair,WI,44.2906,-91.23
USC00470892,53516,Blanchardville,WI,42.8122,-89.8622
USC00470904,54724,Bloomer,WI,45.0956,-91.4886
USC00470929,53572,Mount Horeb,WI,42.9511,-89.7903
USC00470991,54499,Wittenberg,WI,44.8558,-88.9889
USC00471039,54121,Florence,WI,45.8667,-88.2333
USC00471044,54174,Suring,WI,44.9878,-88.3769
USC00471062,53045,Brookfield,WI,43.0519,-88.1775
USC00471064,54110,Brillion,WI,44.1614,-88.0803
USC00471078,53520,Brodhead,WI,42.6181,-89.3861
USC00471131,54820,Brule,WI,46.5378,-91.5919
USC00471155,54519,Conover,WI,46.03,-89.3086
USC00471205,53105,Burlington,WI,42.6508,-88.2544
USC00471249,54514,Butternut,WI,46.0544,-90.5217
USC00471280,54619,Cashton,WI,43.7447,-90.7783
USC00471308,54751,Menomonie,WI,44.9356,-91.8886
USC00471416,53705,Madison,WI,43.0597,-89.4819
USC00471568,53014,Chilton,WI,44.0328,-88.1469
USC00471578,54729,Chippewa Falls,WI,44.9278,-91.4081
USC00471605,53081,Sheboygan,WI,43.7186,-87.7089
USC00471667,53525,Clinton,WI,42.5492,-88.8753
USC00471676,54929,Clintonville,WI,44.6228,-88.7483
USC00471681,53039,Juneau,WI,43.3125,-88.7197
USC00471840,53527,Cottage Grove,WI,43.0769,-89.1911
USC00471847,54876,Stone Lake,WI,45.8003,-91.4594
USC00471897,54114,Crivitz,WI,45.3575,-88.1919
USC00471913,53807,Cuba City,WI,42.6,-90.4236
USC00471923,54829,Cumberland,WI,45.5333,-92.0222
USC00471970,53926,Dalton,WI,43.6561,-89.2028
USC00471978,54830,Danbury,WI,46.0086,-92.3736
USC00472001,53530,Darlington,WI,42.6781,-90.1064
USC00472055,54208,Denmark,WI,44.3514,-87.812
USC00472165,54612,Arcadia,WI,44.1331,-91.5511
USC00472173,53533,Dodgeville,WI,42.9608,-90.1161
USC00472240,54832,Drummond,WI,46.3333,-91.2667
USC00472279,54736,Durand,WI,44.6197,-91.9794
USC00472314,54521,Eagle River,WI,45.9169,-89.2564
USC00472413,53120,East Troy,WI,42.7844,-88.3956
USC00472425,54701,Eau Claire,WI,44.7878,-91.5164
USC00472447,54455,Mosinee,WI,44.7331,-89.7581
USC00472556,54011,Ellsworth,WI,44.7303,-92.4586
USC00472626,54234,Sister Bay,WI,45.1708,-87.1536
USC00472826,54121,Florence,WI,45.9336,-88.2583
USC00472839,54935,Fond du Lac,WI,43.7953,-88.4533
USC00472851,54201,Algoma,WI,44.6997,-87.3967
USC00472869,53538,Fort Atkinson,WI,42.905,-88.8589
USC00472889,54836,Foxboro,WI,46.4856,-92.2875
USC00472973,53910,Adams,WI,43.975,-89.8308
USC00472996,54630,Galesville,WI,44.0758,-91.3411
USC00473022,54631,Gays Mills,WI,43.3144,-90.8486
USC00473038,54632,Genoa,WI,43.5706,-91.2294
USC00473058,53022,Germantown,WI,43.2389,-88.1222
USC00473116,53085,Sheboygan Falls,WI,43.6561,-87.8144
USC00473174,54125,Goodman,WI,45.6214,-88.3603
USC00473182,54411,Athens,WI,45.1489,-90.0667
USC00473186,54838,Gordon,WI,46.245,-91.8047
USC00473268,54304,Green Bay,WI,44.4983,-88.1119
USC00473271,54303,Green Bay,WI,44.5331,-88.0981
USC00473332,54559,Saxon,WI,46.4858,-90.4372
USC00473391,53129,Greendale,WI,42.9369,-88.03
USC00473405,54943,Hancock,WI,44.1186,-89.5358
USC00473453,53027,Hartford,WI,43.3311,-88.4114
USC00473471,54754,Merrillan,WI,44.4169,-90.7314
USC00473511,54843,Hayward,WI,46.0003,-91.5075
USC00473636,54511,Argonne,WI,45.6736,-88.9039
USC00473654,53929,Elroy,WI,43.6542,-90.3339
USC00473661,53085,Sheboygan Falls,WI,43.6408,-87.905
USC00473698,54745,Holcombe,WI,45.2236,-91.1269
USC00473702,53033,Hubertus,WI,43.2422,-88.2889
USC00473756,53032,Horicon,WI,43.4406,-88.6325
USC00473800,49938,Ironwood,WI,46.4619,-90.1933
USC00473820,53034,Hustisford,WI,43.34,-88.6006
USC00473930,53037,Jackson,WI,43.3194,-88.1681
USC00474027,54724,Bloomer,WI,45.0831,-91.3311
USC00474080,54766,Sheldon,WI,45.3497,-90.7483
USC00474108,53549,Jefferson,WI,42.9944,-88.8042
USC00474174,53143,Kenosha,WI,42.5608,-87.8156
USC00474195,54216,Kewaunee,WI,44.4628,-87.505
USC00474366,54603,La Crosse,WI,43.8669,-91.2725
USC00474373,54601,La Crosse,WI,43.8225,-91.1914
USC00474379,54601,La Crosse,WI,43.8122,-91.2578
USC00474383,54554,Phelps,WI,46.1211,-89.0758
USC00474391,54848,Ladysmith,WI,45.4653,-91.1236
USC00474404,54639,La Farge,WI,43.5753,-90.6417
USC00474422,53941,La Valle,WI,43.5825,-90.1181
USC00474457,53147,Lake Geneva,WI,42.5936,-88.4347
USC00474482,53551,Lake Mills,WI,43.0803,-88.8967
USC00474523,54138,Lakewood,WI,45.3333,-88.4981
USC00474530,54138,Lakewood,WI,45.3103,-88.5181
USC00474546,53804,Bloomington,WI,42.8278,-90.7889
USC00474582,54541,Laona,WI,45.5119,-88.7594
USC00474790,53555,Lodi,WI,43.3217,-89.5311
USC00474829,54521,Eagle River,WI,45.8883,-89.1389
USC00474894,54853,Luck,WI,45.5733,-92.485
USC00474937,52146,Harpers Ferry,WI,43.2117,-91.0986
USC00474953,54850,La Pointe,WI,46.7781,-90.7653
USC00475017,54220,Manitowoc,WI,44.0869,-87.6522
USC00475091,49858,Menominee,WI,45.0983,-87.6236
USC00475096,53946,Markesan,WI,43.7028,-88.9989
USC00475120,54449,Marshfield,WI,44.6319,-90.1314
USC00475164,54666,Warrens,WI,44.1747,-90.3483
USC00475178,53948,Mauston,WI,43.79,-90.0597
USC00475189,53560,Mazomanie,WI,43.1708,-89.8192
USC00475255,54451,Medford,WI,45.1308,-90.3439
USC00475286,54546,Mellen,WI,46.3689,-90.6417
USC00475335,54751,Menomonie,WI,44.8742,-91.9364
USC00475364,54452,Merrill,WI,45.1786,-89.6617
USC00475473,53563,Milton,WI,42.7797,-88.9442
USC00475474,53222,Milwaukee,WI,43.0719,-88.0294
USC00475516,54548,Minocqua,WI,45.8864,-89.7322
USC00475525,54859,Minong,WI,46.0667,-91.8667
USC00475563,54755,Mondovi,WI,44.5647,-91.6719
USC00475573,53566,Monroe,WI,42.5994,-89.6681
USC00475581,53949,Montello,WI,43.7806,-89.3169
USC00475674,53572,Mount Horeb,WI,42.9881,-89.7419
USC00475718,53573,Muscoda,WI,43.1772,-90.4272
USC00475786,54646,Necedah,WI,44.0261,-90.0814
USC00475808,54456,Neillsville,WI,44.5297,-90.6383
USC00475863,54511,Argonne,WI,45.7833,-88.7
USC00475932,54944,Hortonville,WI,44.3589,-88.7189
USC00476122,54501,Rhinelander,WI,45.6358,-89.2417
USC00476200,53066,Oconomowoc,WI,43.1003,-88.5036
USC00476208,54153,Oconto,WI,44.8919,-87.955
USC00476280,54634,Hillsboro,WI,43.7194,-90.53
USC00476330,54901,Oshkosh,WI,44.0206,-88.5581
USC00476357,54460,Owen,WI,44.98,-90.5545
USC00476380,53104,Bristol,WI,42.5806,-88.0903
USC00476398,54552,Park Falls,WI,45.9336,-90.4506
USC00476413,54836,Foxboro,WI,46.5372,-92.1186
USC00476420,53128,Genoa City,WI,42.5319,-88.3325
USC00476510,54157,Peshtigo,WI,45.0281,-87.7355
USC00476518,54554,Phelps,WI,46.0664,-89.0753
USC00476646,53818,Platteville,WI,42.7489,-90.4656
USC00476678,53073,Plymouth,WI,43.73,-87.9714
USC00476718,53901,Portage,WI,43.5278,-89.4342
USC00476764,53074,Port Washington,WI,43.3944,-87.8636
USC00476772,54865,Port Wing,WI,46.7781,-91.3856
USC00476827,53821,Prairie du Chien,WI,43.0514,-91.135
USC00476838,53578,Prairie du Sac,WI,43.31,-89.7283
USC00476859,54449,Marshfield,WI,44.5447,-90.3017
USC00476874,54162,Pulaski,WI,44.6775,-88.2275
USC00476922,53403,Racine,WI,42.7022,-87.7861
USC00476939,54539,Lake Tomahawk,WI,45.8342,-89.5472
USC00477015,54652,Readstown,WI,43.4494,-90.765
USC00477052,53959,Reedsburg,WI,43.5231,-90.0003
USC00477092,54545,Manitowish Waters,WI,46.1222,-89.8772
USC00477113,54501,Rhinelander,WI,45.5986,-89.4508
USC00477115,54501,Rhinelander,WI,45.6528,-89.3075
USC00477118,54501,Rhinelander,WI,45.6222,-89.41
USC00477121,54426,Edgar,WI,44.9672,-89.8961
USC00477132,54822,Cameron,WI,45.4164,-91.7719
USC00477140,54487,Tomahawk,WI,45.5397,-89.7478
USC00477142,54487,Tomahawk,WI,45.53,-89.73
USC00477158,53581,Richland Center,WI,43.3314,-90.3889
USC00477174,54733,Dallas,WI,45.2142,-91.8875
USC00477209,54964,Pickett,WI,43.8864,-88.7444
USC00477226,54022,River Falls,WI,44.8542,-92.6122
USC00477230,54023,Roberts,WI,44.9708,-92.562
USC00477319,53959,Reedsburg,WI,43.445,-89.9697
USC00477349,54499,Wittenberg,WI,44.7511,-89.245
USC00477464,54024,Saint Croix Falls,WI,45.4117,-92.6464
USC00477480,54558,Saint Germain,WI,45.9156,-89.4894
USC00477576,53583,Sauk City,WI,43.2619,-89.735
USC00477708,54166,Shawano,WI,44.7631,-88.6183
USC00477725,53081,Sheboygan,WI,43.75,-87.7167
USC00477745,54766,Sheldon,WI,45.3103,-90.9583
USC00477761,54170,Shiocton,WI,44.4389,-88.5839
USC00477869,54655,Soldiers Grove,WI,43.3942,-90.7758
USC00477892,54873,Solon Springs,WI,46.3575,-91.8317
USC00477964,53154,Oak Creek,WI,42.9011,-87.8494
USC00477980,54463,Pelican Lake,WI,45.5178,-89.2028
USC00477997,54656,Sparta,WI,43.9364,-90.8164
USC00478018,54564,Tripoli,WI,45.4567,-89.9692
USC00478027,54801,Spooner,WI,45.8236,-91.8761
USC00478110,54768,Stanley,WI,44.9686,-90.9389
USC00478164,53805,Boscobel,WI,43.1342,-90.8372
USC00478171,54481,Stevens Point,WI,44.5114,-89.5856
USC00478190,54416,Bowler,WI,44.87,-88.9044
USC00478229,53589,Stoughton,WI,42.9108,-89.2133
USC00478241,54484,Stratford,WI,44.8175,-90.09
USC00478267,54235,Sturgeon Bay,WI,44.8797,-87.3356
USC00478288,54521,Eagle River,WI,45.8647,-89.3819
USC00478316,53118,Dousman,WI,42.9675,-88.5497
USC00478324,54485,Summit Lake,WI,45.3783,-89.1942
USC00478349,54880,Superior,WI,46.7,-92.0167
USC00478376,54174,Suring,WI,44.9958,-88.3786
USC00478540,53916,Beaver Dam,WI,43.4719,-88.8825
USC00478589,54661,Trempealeau,WI,43.9994,-91.4378
USC00478672,54241,Two Rivers,WI,44.1431,-87.5678
USC00478723,53182,Union Grove,WI,42.6903,-88.0336
USC00478750,54565,Upson,WI,46.3678,-90.4122
USC00478827,54665,Viroqua,WI,43.5594,-90.8761
USC00478905,54246,Washington Island,WI,45.3581,-86.8911
USC00478910,53594,Waterloo,WI,43.1878,-88.9844
USC00478919,53094,Watertown,WI,43.1742,-88.7364
USC00478937,53186,Waukesha,WI,43.0064,-88.2492
USC00478951,54981,Waupaca,WI,44.3547,-89.0592
USC00478969,54401,Wausau,WI,44.9464,-89.6222
USC00478978,54177,Wausaukee,WI,45.3803,-87.9567
USC00479012,54837,Frederic,WI,45.7883,-92.2325
USC00479046,53214,Milwaukee,WI,43.0175,-88.0017
USC00479050,53095,West Bend,WI,43.3681,-88.0858
USC00479053,53090,West Bend,WI,43.4319,-88.1606
USC00479062,54667,Westby,WI,43.675,-90.8078
USC00479144,54895,Weyerhaeuser,WI,45.4425,-91.4181
USC00479176,54491,White Lake,WI,45.1889,-88.7355
USC00479190,53190,Whitewater,WI,42.8508,-88.7247
USC00479236,54531,Hazelhurst,WI,45.7081,-89.8489
USC00479304,54862,Ojibwa,WI,45.8833,-91.07
USC00479319,53965,Wisconsin Dells,WI,43.6089,-89.7667
USC00479335,54494,Wisconsin Rapids,WI,44.3881,-89.8056
USC00479345,54495,Wisconsin Rapids,WI,44.3994,-89.8306
USC00480027,83110,Afton,WY,42.7292,-110.9297
USC00480080,82050,Albin,WY,41.4,-104.1017
USC00480140,83414,Alta,WY,43.7728,-111.0339
USC00480270,82007,Cheyenne,WY,41.1517,-104.6575
USC00480484,82321,Baggs,WY,41.0389,-107.6575
USC00480540,82410,Basin,WY,44.38,-108.035
USC00480552,82604,Casper,WY,42.6339,-106.3775
USC00480603,83112,Bedford,WY,42.8733,-110.9075
USC00480680,82801,Sheridan,WY,44.6828,-107.0089
USC00480740,82834,Buffalo,WY,44.1242,-106.7319
USC00480761,82336,Wamsutter,WY,41.5894,-108.5086
USC00480778,82443,Thermopolis,WY,43.6561,-107.7375
USC00480865,82922,Bondurant,WY,43.2278,-110.4358
USC00480915,83254,Montpelier,WY,42.2128,-111.0456
USC00480951,82923,Boulder,WY,42.7158,-109.6903
USC00481000,82501,Riverton,WY,43.4053,-108.1633
USC00481131,82938,Mc Kinnon,WY,41.2469,-109.5967
USC00481165,82834,Buffalo,WY,44.3547,-106.6992
USC00481167,82834,Buffalo,WY,44.3317,-106.7983
USC00481175,82414,Cody,WY,44.5075,-109.1675
USC00481220,82836,Dayton,WY,44.7742,-107.5217
USC00481284,82512,Crowheart,WY,43.3656,-109.2756
USC00481547,82054,Carpenter,WY,41.0844,-104.3789
USC00481569,82601,Casper,WY,42.8614,-106.2925
USC00481572,82609,Casper,WY,42.8519,-106.2847
USC00481610,82055,Centennial,WY,41.3136,-106.1292
USC00481676,82001,Cheyenne,WY,41.1522,-104.8056
USC00481730,82210,Chugwater,WY,41.7594,-104.8222
USC00481736,82933,Fort Bridger,WY,41.3975,-110.0856
USC00481775,82435,Powell,WY,44.9367,-109.1375
USC00481816,82835,Clearmont,WY,44.5781,-106.4472
USC00481840,82414,Cody,WY,44.5147,-109.045
USC00481850,82433,Meeteetse,WY,44.4139,-108.9006
USC00481855,82414,Cody,WY,44.3367,-109.3914
USC00481905,82710,Aladdin,WY,44.8711,-104.1533
USC00482054,82925,Cora,WY,42.9589,-109.9958
USC00482135,82414,Cody,WY,44.8675,-109.6436
USC00482242,83115,Daniel,WY,42.9281,-110.1272
USC00482375,83001,Jackson,WY,43.4136,-110.1631
USC00482399,82836,Dayton,WY,44.8728,-107.2658
USC00482410,82716,Gillette,WY,44.1833,-105.9
USC00482415,82421,Deaver,WY,44.8919,-108.5931
USC00482466,82714,Devils Tower,WY,44.5833,-104.7147
USC00482580,82718,Gillette,WY,44.0992,-105.1175
USC00482595,82516,Kinnear,WY,43.2281,-108.9489
USC00482680,82058,Garrett,WY,42.1794,-105.4017
USC00482685,82633,Douglas,WY,42.7467,-105.3603
USC00482715,82513,Dubois,WY,43.5397,-109.6553
USC00482725,82633,Douglas,WY,43.4117,-104.9614
USC00482881,82716,Gillette,WY,44.4828,-105.8992
