,Date,Time,Datetime,Team,Park,Address,Latitude,Longitude,Region,Dome Flag,Last Game of Homestead Flag,Double Header Flag
1483,2022-07-27,6:40 pm,2022-07-27 18:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
1484,2022-07-27,7:05 pm,2022-07-27 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
1485,2022-07-27,7:07 pm,2022-07-27 19:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
1486,2022-07-27,7:10 pm,2022-07-27 19:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,1,0
1487,2022-07-27,7:10 pm,2022-07-27 19:10:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
1488,2022-07-28,12:35 pm,2022-07-28 12:35:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
1489,2022-07-28,12:35 pm,2022-07-28 12:35:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,1,0
1490,2022-07-28,7:05 pm,2022-07-28 19:05:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
1491,2022-07-28,7:05 pm,2022-07-28 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
1492,2022-07-28,7:07 pm,2022-07-28 19:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
1493,2022-07-28,7:10 pm,2022-07-28 19:10:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
1494,2022-07-28,8:10 pm,2022-07-28 20:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
1495,2022-07-28,8:40 pm,2022-07-28 20:40:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
1496,2022-07-28,9:38 pm,2022-07-28 21:38:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
1497,2022-07-28,9:45 pm,2022-07-28 21:45:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
1498,2022-07-29,6:40 pm,2022-07-29 18:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
1499,2022-07-29,6:40 pm,2022-07-29 18:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
1500,2022-07-29,7:05 pm,2022-07-29 19:05:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
1501,2022-07-29,7:05 pm,2022-07-29 19:05:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
1502,2022-07-29,7:05 pm,2022-07-29 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
1503,2022-07-29,7:07 pm,2022-07-29 19:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
1504,2022-07-29,7:10 pm,2022-07-29 19:10:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
1505,2022-07-29,7:10 pm,2022-07-29 19:10:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
1506,2022-07-29,7:20 pm,2022-07-29 19:20:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
1507,2022-07-29,8:10 pm,2022-07-29 20:10:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
1508,2022-07-29,8:10 pm,2022-07-29 20:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
1509,2022-07-29,8:40 pm,2022-07-29 20:40:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
1510,2022-07-29,9:38 pm,2022-07-29 21:38:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
1511,2022-07-29,9:40 pm,2022-07-29 21:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
1512,2022-07-29,10:15 pm,2022-07-29 22:15:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
1513,2022-07-30,1:10 pm,2022-07-30 13:10:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
1514,2022-07-30,2:05 pm,2022-07-30 14:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
1515,2022-07-30,3:07 pm,2022-07-30 15:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
1516,2022-07-30,4:10 pm,2022-07-30 16:10:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
1517,2022-07-30,6:10 pm,2022-07-30 18:10:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
1518,2022-07-30,6:40 pm,2022-07-30 18:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
1519,2022-07-30,7:10 pm,2022-07-30 19:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
1520,2022-07-30,7:15 pm,2022-07-30 19:15:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
1521,2022-07-30,7:15 pm,2022-07-30 19:15:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
1522,2022-07-30,7:15 pm,2022-07-30 19:15:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
1523,2022-07-30,7:20 pm,2022-07-30 19:20:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
1524,2022-07-30,8:10 pm,2022-07-30 20:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
1525,2022-07-30,8:40 pm,2022-07-30 20:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
1526,2022-07-30,9:05 pm,2022-07-30 21:05:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
1527,2022-07-30,9:07 pm,2022-07-30 21:07:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
1528,2022-07-31,12:05 pm,2022-07-31 12:05:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,1,0
1529,2022-07-31,1:35 pm,2022-07-31 13:35:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,1,0
1530,2022-07-31,1:35 pm,2022-07-31 13:35:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
1531,2022-07-31,1:35 pm,2022-07-31 13:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
1532,2022-07-31,1:35 pm,2022-07-31 13:35:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
1533,2022-07-31,1:35 pm,2022-07-31 13:35:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
1534,2022-07-31,1:40 pm,2022-07-31 13:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,1,0
1535,2022-07-31,1:40 pm,2022-07-31 13:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
1536,2022-07-31,1:40 pm,2022-07-31 13:40:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
1537,2022-07-31,2:10 pm,2022-07-31 14:10:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
1538,2022-07-31,2:10 pm,2022-07-31 14:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
1539,2022-07-31,3:10 pm,2022-07-31 15:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,1,0
1540,2022-07-31,4:05 pm,2022-07-31 16:05:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
1541,2022-07-31,4:07 pm,2022-07-31 16:07:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
1542,2022-07-31,4:10 pm,2022-07-31 16:10:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
1543,2022-08-01,6:40 pm,2022-08-01 18:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
1544,2022-08-01,7:05 pm,2022-08-01 19:05:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
1545,2022-08-01,7:05 pm,2022-08-01 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
1546,2022-08-01,7:10 pm,2022-08-01 19:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
1547,2022-08-01,7:40 pm,2022-08-01 19:40:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
1548,2022-08-01,8:05 pm,2022-08-01 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
1549,2022-08-01,8:10 pm,2022-08-01 20:10:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
1550,2022-08-01,8:10 pm,2022-08-01 20:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
1551,2022-08-01,9:40 pm,2022-08-01 21:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
1552,2022-08-01,9:45 pm,2022-08-01 21:45:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
1553,2022-08-02,4:10 pm,2022-08-02 16:10:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,1
1554,2022-08-02,6:40 pm,2022-08-02 18:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
1555,2022-08-02,7:05 pm,2022-08-02 19:05:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
1556,2022-08-02,7:05 pm,2022-08-02 19:05:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
1557,2022-08-02,7:05 pm,2022-08-02 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
1558,2022-08-02,7:10 pm,2022-08-02 19:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
1559,2022-08-02,7:10 pm,2022-08-02 19:10:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
1560,2022-08-02,7:20 pm,2022-08-02 19:20:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
1561,2022-08-02,7:40 pm,2022-08-02 19:40:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
1562,2022-08-02,7:45 pm,2022-08-02 19:45:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
1563,2022-08-02,8:05 pm,2022-08-02 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
1564,2022-08-02,8:10 pm,2022-08-02 20:10:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
1565,2022-08-02,8:10 pm,2022-08-02 20:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
1566,2022-08-02,9:38 pm,2022-08-02 21:38:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
1567,2022-08-02,9:45 pm,2022-08-02 21:45:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
1568,2022-08-02,10:10 pm,2022-08-02 22:10:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,1
1569,2022-08-03,12:10 pm,2022-08-03 12:10:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,1,0
1570,2022-08-03,12:20 pm,2022-08-03 12:20:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,1,0
1571,2022-08-03,1:05 pm,2022-08-03 13:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,1,0
1572,2022-08-03,1:10 pm,2022-08-03 13:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
1573,2022-08-03,1:10 pm,2022-08-03 13:10:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
1574,2022-08-03,2:05 pm,2022-08-03 14:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
1575,2022-08-03,2:10 pm,2022-08-03 14:10:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,1,0
1576,2022-08-03,2:10 pm,2022-08-03 14:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,1,0
1577,2022-08-03,4:05 pm,2022-08-03 16:05:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,1,0
1578,2022-08-03,6:40 pm,2022-08-03 18:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,1,0
1579,2022-08-03,7:05 pm,2022-08-03 19:05:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
1580,2022-08-03,7:45 pm,2022-08-03 19:45:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
1581,2022-08-03,9:38 pm,2022-08-03 21:38:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
1582,2022-08-03,9:40 pm,2022-08-03 21:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
1583,2022-08-03,9:45 pm,2022-08-03 21:45:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
1584,2022-08-04,12:35 pm,2022-08-04 12:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,1,0
1585,2022-08-04,3:45 pm,2022-08-04 15:45:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,1,0
1586,2022-08-04,4:07 pm,2022-08-04 16:07:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,1,0
1587,2022-08-04,4:10 pm,2022-08-04 16:10:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,1,0
1588,2022-08-04,7:05 pm,2022-08-04 19:05:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
1589,2022-08-04,7:10 pm,2022-08-04 19:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,0
1590,2022-08-04,7:10 pm,2022-08-04 19:10:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
1591,2022-08-04,7:10 pm,2022-08-04 19:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
1592,2022-08-04,7:40 pm,2022-08-04 19:40:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
1593,2022-08-04,7:45 pm,2022-08-04 19:45:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
1594,2022-08-04,8:05 pm,2022-08-04 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
1595,2022-08-04,8:10 pm,2022-08-04 20:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
1596,2022-08-05,2:20 pm,2022-08-05 14:20:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
1597,2022-08-05,7:05 pm,2022-08-05 19:05:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
1598,2022-08-05,7:05 pm,2022-08-05 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
1599,2022-08-05,7:10 pm,2022-08-05 19:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,0
1600,2022-08-05,7:10 pm,2022-08-05 19:10:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
1601,2022-08-05,7:10 pm,2022-08-05 19:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
1602,2022-08-05,8:05 pm,2022-08-05 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
1603,2022-08-05,8:10 pm,2022-08-05 20:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
1604,2022-08-05,8:10 pm,2022-08-05 20:10:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
1605,2022-08-05,8:10 pm,2022-08-05 20:10:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
1606,2022-08-05,8:15 pm,2022-08-05 20:15:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
1607,2022-08-05,9:40 pm,2022-08-05 21:40:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
1608,2022-08-05,10:10 pm,2022-08-05 22:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
1609,2022-08-05,10:10 pm,2022-08-05 22:10:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
1610,2022-08-06,1:10 pm,2022-08-06 13:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,1
1611,2022-08-06,2:20 pm,2022-08-06 14:20:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
1612,2022-08-06,4:10 pm,2022-08-06 16:10:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,1
1613,2022-08-06,6:05 pm,2022-08-06 18:05:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
1614,2022-08-06,6:10 pm,2022-08-06 18:10:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
1615,2022-08-06,6:10 pm,2022-08-06 18:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
1616,2022-08-06,7:05 pm,2022-08-06 19:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
1617,2022-08-06,7:05 pm,2022-08-06 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
1618,2022-08-06,7:07 pm,2022-08-06 19:07:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
1619,2022-08-06,7:10 pm,2022-08-06 19:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,1
1620,2022-08-06,7:10 pm,2022-08-06 19:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
1621,2022-08-06,7:10 pm,2022-08-06 19:10:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
1622,2022-08-06,7:15 pm,2022-08-06 19:15:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
1623,2022-08-06,7:15 pm,2022-08-06 19:15:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
1624,2022-08-06,8:10 pm,2022-08-06 20:10:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
